video_id,gloss,split,path,valid_frames
08925,candy,test,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\08925.npy,25
65415,cousin,test,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\65415.npy,25
13647,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13647.npy,24
13648,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13648.npy,24
13631,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13631.npy,25
13632,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13632.npy,25
13633,cousin,val,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13633.npy,25
13634,cousin,val,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13634.npy,24
13635,cousin,test,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13635.npy,24
13636,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13636.npy,24
13630,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13630.npy,25
13640,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13640.npy,25
13641,cousin,val,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13641.npy,25
13642,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13642.npy,25
13646,cousin,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\13646.npy,24
14882,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14882.npy,25
14903,deaf,val,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14903.npy,24
14883,deaf,test,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14883.npy,25
14884,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14884.npy,25
14885,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14885.npy,25
14886,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14886.npy,25
65445,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\65445.npy,25
14887,deaf,val,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14887.npy,24
14888,deaf,test,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14888.npy,24
14893,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14893.npy,25
14894,deaf,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\14894.npy,25
21870,fine,train,D:\Monash University\Monash 2026 Sem 1\FIT 3164\FYP sign language translator\MDS05_FYP\sign_language_pipeline\training\..\data\processed_holistic_pose_hand_semantic_0-599_normalized_0-4787\21870.npy,25
